src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.100.135,192.168.100.122,35792,80,6,2025-08-04 21:02:51,20.643325,99.59635862924213,0.9203943647643972,0.48441808671810377,0.4359762780462934,10,9,972,1084,242,66,97.2,50.38213969255374,548,66,120.44444444444444,151.1842960033372,548,66,108.21052631578948,110.89424974289145,12297.53462603878,200,180,20,5,1.146851388888889,5.478282,0.0,2.0234094956760793,20.643308,5.478373,0.0,2.2937008888888886,2.35755195099693,20.64328,5.478296,3.1e-05,2.5804099999999996,2.347950606745114,5,1,0,0,2,3,0,6,17,0,0,0.9,108.21052631578948,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2,120.44444444444444,0,10,9,972,1084
192.168.100.135,192.168.100.122,35798,80,6,2025-08-04 21:02:51,20.722981,98.97224728430722,0.9168565082407787,0.48255605696883086,0.4343004512719478,10,9,967,1084,242,66,96.7,50.65579927313359,548,66,120.44444444444444,151.1842960033372,548,66,107.94736842105263,110.98623607609166,12317.94459833795,200,180,20,5,1.1512767222222222,5.428021,0.0,2.017509419255853,20.722964,5.428089,0.0,2.302551555555555,2.3430799481133615,20.722937,5.428042,3.2e-05,2.590367125,2.330375602618033,5,1,0,0,2,3,0,6,17,0,0,0.9,107.94736842105263,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.7,120.44444444444444,0,10,9,967,1084
192.168.100.135,192.168.100.122,35800,80,6,2025-08-04 21:02:51,21.647344,94.09930382221486,0.8777058284840856,0.46195043604425556,0.41575539243983,10,9,953,1084,242,66,95.3,50.83709275715912,548,66,120.44444444444444,151.1842960033372,548,66,107.21052631578948,111.1066718103626,12344.692520775623,200,180,20,5,1.2026302222222223,5.377866,0.0,2.0260680874175026,21.647327999999998,5.377919,0.0,2.4052586666666667,2.3059767479282565,21.647305,5.377893,2.9e-05,2.705913125,2.2734326725531395,5,1,0,0,2,3,0,6,17,0,0,0.9,107.21052631578948,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.3,120.44444444444444,0,10,9,953,1084
192.168.100.135,192.168.100.122,35812,80,6,2025-08-04 21:02:51,21.591635,94.2031485804572,0.8799704144683809,0.463142323404411,0.4168280910639699,10,9,950,1084,242,66,95.0,50.703057107042376,548,66,120.44444444444444,151.1842960033372,548,66,107.05263157894737,111.09146240549083,12341.313019390582,200,180,20,5,1.1995352777777777,5.327559,0.0,2.020177006397289,21.591605,5.32761,0.0,2.3990672222222225,2.298852039811406,21.591615,5.327592,3.4e-05,2.698951875,2.2662279308354796,5,1,0,0,2,3,0,6,17,0,0,0.9,107.05263157894737,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,120.44444444444444,0,10,9,950,1084
192.168.100.135,192.168.100.122,35828,80,6,2025-08-04 21:02:51,22.562332,90.54915068176463,0.8421115335063769,0.4432165965823036,0.39889493692407324,10,9,959,1084,242,66,95.9,50.16662236985863,548,66,120.44444444444444,151.1842960033372,548,66,107.52631578947368,110.91265810777351,12301.617728531857,200,180,20,5,1.2534628888888888,5.277215,0.0,2.0557525166287753,22.562309,5.277307,0.0,2.506923222222222,2.30441403995124,22.562302,5.277253,3.2e-05,2.82028775,2.256109799765004,5,1,0,0,2,3,0,6,17,0,0,0.9,107.52631578947368,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.9,120.44444444444444,0,10,9,959,1084
192.168.100.135,192.168.100.122,35844,80,6,2025-08-04 21:02:51,22.552068,91.47719845470492,0.8424947991465794,0.44341831534030496,0.3990764838062745,10,9,979,1084,242,66,97.9,50.094810110429606,548,66,120.44444444444444,151.1842960033372,548,66,108.57894736842105,110.78966120749224,12274.349030470912,200,180,20,5,1.2528926666666669,5.226934,0.0,2.0524605234171447,22.552051,5.227009,0.0,2.5057834444444445,2.2991596293406427,22.552003,5.226982,2.9e-05,2.819000375,2.2502615145004223,5,1,0,0,2,3,0,6,17,0,0,0.9,108.57894736842105,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9,120.44444444444444,0,10,9,979,1084
192.168.100.135,192.168.100.122,35854,80,6,2025-08-04 21:02:51,22.496842,91.61285837363306,0.8445629835512024,0.44450683344800124,0.4000561501032011,10,9,977,1084,242,66,97.7,50.024094194697824,548,66,120.44444444444444,151.1842960033372,548,66,108.47368421052632,110.78303519233707,12272.880886426592,200,180,20,5,1.2498245555555556,5.17673,0.0,2.0468151361076723,22.496824,5.176803,0.0,2.499647111111111,2.292432399841727,22.496796,5.176787,2.9e-05,2.8120994999999995,2.2434844908147906,5,1,0,0,2,3,0,6,17,0,0,0.9,108.47368421052632,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7,120.44444444444444,0,10,9,977,1084
192.168.100.135,192.168.100.122,35858,80,6,2025-08-04 21:02:51,22.46789,92.17598982369951,0.845651282786234,0.4450796225190705,0.4005716602671635,10,9,987,1084,242,66,98.7,50.024094194697824,548,66,120.44444444444444,151.1842960033372,548,66,109.0,110.73296471098482,12261.78947368421,200,180,20,5,1.2482161111111112,5.126224,0.0,2.042636983500927,22.467882,5.1263,0.0,2.4964313333333332,2.2866638230764633,22.467848,5.126232,2.9e-05,2.808481,2.237393127411117,5,1,0,0,2,3,0,6,17,0,0,0.9,109.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7,120.44444444444444,0,10,9,987,1084
192.168.100.135,192.168.100.122,35870,80,6,2025-08-04 21:02:51,23.401047,88.07298237553218,0.8119294833261094,0.4273313070137418,0.3845981763123676,10,9,977,1084,242,66,97.7,50.23156378214797,548,66,120.44444444444444,151.1842960033372,548,66,108.47368421052632,110.83243322623412,12283.828254847645,200,180,20,5,1.3000581666666668,5.075791,0.0,2.1031124483868675,23.401028,5.075865,0.0,2.6001142222222224,2.3380084395544274,23.401002,5.075805,3e-05,2.92512525,2.280025487289547,5,1,0,0,2,3,0,6,17,0,0,0.9,108.47368421052632,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7,120.44444444444444,0,10,9,977,1084
192.168.100.135,192.168.100.122,35886,80,6,2025-08-04 21:02:51,23.366384,88.54600694741643,0.8131339449013592,0.4279652341586101,0.38516871074274905,10,9,985,1084,242,66,98.5,50.20408349925332,548,66,120.44444444444444,151.1842960033372,548,66,108.89473684210526,110.7856606419717,12273.462603878117,200,180,20,5,1.2981324444444444,5.025331,0.0,2.0993656875887856,23.366371,5.025422,0.0,2.5962634444444443,2.333374751277124,23.36634,5.025351,2.8e-05,2.9207925,2.2753337690970197,5,1,0,0,2,3,0,6,17,0,0,0.9,108.89473684210526,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.5,120.44444444444444,0,10,9,985,1084
