src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.100.41,192.168.100.122,36528,80,6,2025-08-07 03:41:00,137.760205,10.60538491504132,0.0871078843124543,0.0580719228749695,0.0290359614374847,8,4,620,841,134,66,77.5,21.67371680169324,635,66,210.25,245.2512742066797,635,66,121.75,155.81619781011216,24278.6875,160,80,20,1,12.523654999999998,137.756556,0.0,39.60212051825136,137.76020499999998,137.756556,0.0,19.680029285714284,48.20454017826038,0.002416,0.001167,9e-05,0.0008053333333333,0.0005058275946956,1,1,0,0,2,4,0,2,9,0,0,0.5,121.75,16120,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,210.25,0,8,4,620,841
192.168.100.41,192.168.100.122,35813,80,6,2025-08-07 03:50:07,0.02083,66586.65386461833,528.084493518963,336.05376860297645,192.03072491598653,7,4,546,841,134,66,78.0,23.12697867982636,635,66,210.25,245.2512742066797,635,66,126.0909090909091,162.04850819512177,26259.71900826445,140,80,20,1,0.0020829999999999,0.014891,0.0,0.0044392263740431,0.02083,0.0149,0.0,0.0034716666666666,0.0053167891835413,0.019031,0.014909,0.000126,0.0063436666666666,0.0062592825112432,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,126.0909090909091,16120,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,210.25,0,7,4,546,841
192.168.100.41,192.168.100.122,37081,80,6,2025-08-07 03:42:26,0.004762,291264.1747165057,2309.953800923982,1469.9706005879884,839.9832003359933,7,4,546,841,134,66,78.0,23.12697867982636,635,66,210.25,245.2512742066797,635,66,126.0909090909091,162.04850819512177,26259.71900826445,140,80,20,1,0.0004762,0.002065,0.0,0.0007199316356432,0.004762,0.002074,0.0,0.0007936666666666,0.0008352551838942,0.003615,0.002078,0.000122,0.001205,0.0008122228758167,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,126.0909090909091,16120,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,210.25,0,7,4,546,841
192.168.100.41,192.168.100.122,34414,80,6,2025-08-07 03:40:53,179.681162,15.43845759412442,0.122439101323265,0.0779157917511686,0.0445233095720963,14,8,1092,1682,134,66,78.0,23.12697867982636,635,66,210.25,245.2512742066797,635,66,126.0909090909091,162.0485081951218,26259.719008264456,280,160,20,2,8.55624580952381,112.716155,0.0,27.20443410747087,179.681162,112.716155,0.0,13.821627846153849,33.50731492658488,66.963947,66.135174,0.000107,9.566278142857144,23.095871071662216,2,2,0,0,4,6,0,4,18,0,0,0.5714285714285714,126.0909090909091,16120,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,210.25,0,14,8,1092,1682
192.168.100.41,192.168.100.122,35931,80,6,2025-08-07 03:42:07,120.196382,12.155107963233036,0.0998366157144397,0.0665577438096264,0.0332788719048132,8,4,620,841,134,66,77.5,21.67371680169324,635,66,210.25,245.2512742066797,635,66,121.75,155.81619781011216,24278.6875,160,80,20,1,10.92694381818182,120.161103,0.0,34.54287534685252,120.196382,120.161103,0.0,17.170911714285715,42.045570957188325,0.0337719999999999,0.032331,7.4e-05,0.0112573333333333,0.0149106792229223,1,1,0,0,2,4,0,2,9,0,0,0.5,121.75,16120,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,210.25,0,8,4,620,841
192.168.100.135,192.168.100.122,35322,80,6,2025-08-07 03:43:02,20.911374,80.38687462622016,0.6216712493401917,0.3347460573370263,0.2869251920031653,7,6,795,886,346,66,113.57142857142856,95.65989926050838,548,66,147.66666666666666,179.05833934471997,548,66,129.30769230769232,141.4710541828173,20014.059171597637,140,120,20,2,1.7426144999999995,19.899733,0.0,5.48149473646288,20.911319,19.899759,0.0,3.4852198333333324,7.349861287271015,20.911364,19.899748,8e-06,4.182272800000001,7.868233008783291,2,1,0,0,2,3,0,3,11,0,0,0.8571428571428571,129.30769230769232,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.57142857142856,147.66666666666666,0,7,6,795,886
192.168.100.41,192.168.100.122,35160,80,6,2025-08-07 03:41:29,120.519587,12.122510841329053,0.0995688775468505,0.0663792516979003,0.0331896258489501,8,4,620,841,134,66,77.5,21.67371680169324,635,66,210.25,245.2512742066797,635,66,121.75,155.81619781011216,24278.6875,160,80,20,1,10.95632609090909,120.515893,0.0,34.64577709320177,120.519587,120.515893,0.0,17.217083857142857,42.17156224355394,0.002675,0.001393,0.000108,0.0008916666666666,0.0005613022556717,1,1,0,0,2,4,0,2,9,0,0,0.5,121.75,16120,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,210.25,0,8,4,620,841
192.168.100.41,192.168.100.122,35230,80,6,2025-08-07 03:41:34,121.120481,12.0623695343482,0.0990749037728804,0.066049935848587,0.0330249679242935,8,4,620,841,134,66,77.5,21.67371680169324,635,66,210.25,245.2512742066797,635,66,121.75,155.81619781011216,24278.6875,160,80,20,1,11.01095281818182,121.116944,0.0,34.81857161974662,121.120481,121.116944,0.0,17.302925857142856,42.38189543643229,0.002445,0.001218,0.000129,0.000815,0.0004875428186323,1,1,0,0,2,4,0,2,9,0,0,0.5,121.75,16120,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,210.25,0,8,4,620,841
192.168.100.135,192.168.100.122,47572,80,6,2025-08-07 03:44:29,20.439039,77.20519541060614,0.636037731519569,0.342481855433614,0.2935558760859549,7,6,692,886,221,66,98.85714285714286,53.55485457901638,548,66,147.66666666666666,179.05833934471997,548,66,121.3846153846154,130.13161294009436,16934.236686390534,140,120,20,2,1.7032532500000002,19.334583,0.0,5.324554552465072,20.439034,19.334603,0.0,3.4065056666666678,7.134409703555337,20.439032,19.334642,2.4e-05,4.0878064,7.635115114575722,2,1,0,0,2,3,0,3,11,0,0,0.8571428571428571,121.3846153846154,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.85714285714286,147.66666666666666,0,7,6,692,886
192.168.100.41,192.168.100.122,35571,80,6,2025-08-07 03:41:00,121.600474,12.01475579774467,0.0986838258541656,0.0657892172361104,0.0328946086180552,8,4,620,841,134,66,77.5,21.67371680169324,635,66,210.25,245.2512742066797,635,66,121.75,155.81619781011216,24278.6875,160,80,20,1,11.054588545454546,121.595875,0.0,34.95622407365319,121.600474,121.595875,0.0,17.371496285714287,42.54942444068713,0.003175,0.001535,0.000123,0.0010583333333333,0.0006614213651086,1,1,0,0,2,4,0,2,9,0,0,0.5,121.75,16120,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,210.25,0,8,4,620,841
